EmployeeID,Salary,EffectiveDate,Bonus,SalaryType,PayFrequency,Currency,AdjustmentReason,PreviousSalary
DA-2019-5568,305668,2024-03-15,15440,Commission,Annually,INR,Promotion,256157
SY-2023-3113,26357,2024-02-24,3052,Commission,Monthly,INR,Promotion,24318
GE-2023-8282,1088243,2023-10-29,67723,Base,Annually,INR,Promotion,1041886
SO-2009-5154,947024,2024-03-03,149147,Base,Annually,INR,Cost of Living Adjustment,39034
FI-2021-6029,1418938,2023-10-02,319079,Base,Annually,INR,Cost of Living Adjustment,1058249
CY-2010-1056,1497128,2023-08-11,362433,Base,Monthly,INR,Promotion,298900
SO-2018-3022,949474,2023-08-07,62103,Commission,Monthly,INR,Promotion,441158
MA-2010-3985,147032,2024-06-01,17143,Commission,Annually,INR,Cost of Living Adjustment,65601
FI-2019-4062,286282,2023-10-23,66722,Commission,Annually,INR,Performance Bonus,49230
PR-2019-5142,220742,2023-12-06,18663,Commission,Monthly,INR,Promotion,26882
IT-2018-8084,402683,2024-03-14,33448,Commission,Monthly,INR,Promotion,213161
IT-2022-5795,370014,2024-07-29,74480,Commission,Monthly,INR,Cost of Living Adjustment,196633
GE-2021-2461,30780,2024-07-21,2572,Base,Monthly,INR,Cost of Living Adjustment,30337
GE-2011-3760,443351,2024-02-10,43248,Base,Monthly,INR,Performance Bonus,99177
SY-2012-2477,532929,2023-10-29,206691,Base,Annually,INR,Performance Bonus,376233
IT-2018-9256,578896,2024-04-28,66213,Commission,Monthly,INR,Performance Bonus,384525
PR-2022-8863,330146,2024-07-28,17724,Base,Monthly,INR,Promotion,56646
PR-2022-7816,337742,2024-08-01,19366,Commission,Annually,INR,Cost of Living Adjustment,107300
DE-2013-3815,554610,2024-06-20,11148,Commission,Annually,INR,Cost of Living Adjustment,464596
PR-2018-4074,1897984,2023-11-18,642613,Base,Annually,INR,Promotion,1307725
SO-2022-8432,82515,2023-12-18,15018,Commission,Monthly,INR,Promotion,30012
GE-2012-4179,341719,2023-09-06,10001,Commission,Monthly,INR,Performance Bonus,20390
FR-2018-9459,788448,2024-06-11,7028,Commission,Monthly,INR,Promotion,544011
DA-2013-4594,1040517,2023-10-01,109711,Commission,Monthly,INR,Performance Bonus,27823
CY-2023-5488,759872,2024-02-03,128247,Commission,Monthly,INR,Cost of Living Adjustment,728457
DA-2019-4782,1968315,2024-06-29,206629,Commission,Monthly,INR,Promotion,278942
OP-2016-6754,1141486,2024-02-03,90641,Commission,Monthly,INR,Performance Bonus,696312
FI-2019-5549,1271395,2024-07-18,505177,Commission,Monthly,INR,Performance Bonus,366383
SO-2021-1901,1253511,2023-10-04,337204,Commission,Monthly,INR,Performance Bonus,544243
SO-2013-1294,1527155,2024-04-06,516204,Base,Annually,INR,Performance Bonus,1190470
PR-2016-7731,894925,2024-03-19,36903,Base,Monthly,INR,Performance Bonus,29049
OP-2017-8885,1947511,2024-06-07,729733,Base,Annually,INR,Cost of Living Adjustment,415225
SY-2009-7248,1480279,2024-07-08,349535,Commission,Annually,INR,Performance Bonus,193471
MA-2014-3550,1484449,2024-04-05,102268,Commission,Annually,INR,Cost of Living Adjustment,156207
IT-2009-3799,1576399,2023-11-03,245609,Base,Monthly,INR,Cost of Living Adjustment,576137
PR-2021-5811,1015815,2023-09-21,256388,Base,Monthly,INR,Promotion,109688
NE-2009-6199,1662226,2023-12-15,663431,Commission,Monthly,INR,Cost of Living Adjustment,488765
CY-2015-6785,1200334,2024-05-07,130149,Commission,Monthly,INR,Cost of Living Adjustment,446586
GE-2010-8047,566242,2024-01-10,213249,Base,Annually,INR,Performance Bonus,318742
DA-2015-3628,1965239,2023-12-18,451010,Commission,Monthly,INR,Cost of Living Adjustment,464814
IT-2012-8917,156667,2023-10-10,61706,Commission,Annually,INR,Performance Bonus,108340
IT-2016-8820,776963,2024-05-23,153318,Base,Monthly,INR,Promotion,291695
HU-2011-9379,1948576,2024-03-01,546798,Base,Monthly,INR,Promotion,1815854
IT-2016-1802,44053,2024-03-22,7842,Commission,Annually,INR,Promotion,40778
CY-2015-7736,1143628,2024-03-01,144892,Commission,Annually,INR,Cost of Living Adjustment,212049
IT-2011-2425,1633120,2023-08-18,306932,Commission,Annually,INR,Promotion,914919
DE-2010-8456,1294802,2024-05-29,299476,Base,Monthly,INR,Promotion,703075
SA-2023-6429,1071532,2024-02-05,181135,Base,Annually,INR,Performance Bonus,98557
NE-2023-2034,1010702,2023-11-15,194340,Commission,Annually,INR,Cost of Living Adjustment,77876
PR-2009-7256,1030109,2023-11-19,121262,Commission,Annually,INR,Promotion,26098
NE-2019-1273,1206428,2024-03-31,199616,Commission,Annually,INR,Promotion,88159
CL-2019-3281,779226,2023-12-29,83055,Commission,Annually,INR,Performance Bonus,552305
CY-2013-1551,1513798,2023-11-17,474928,Commission,Monthly,INR,Promotion,456299
IT-2012-8200,39716,2024-08-06,11177,Commission,Annually,INR,Promotion,22780
SO-2012-3732,1339743,2024-07-13,528797,Base,Annually,INR,Performance Bonus,263053
SA-2023-4798,1072346,2023-09-26,221995,Base,Annually,INR,Promotion,478971
SA-2013-7477,1236602,2024-06-10,280326,Commission,Monthly,INR,Promotion,55734
DA-2023-4900,1760830,2024-01-01,470408,Commission,Annually,INR,Performance Bonus,1718173
DE-2017-1529,521569,2024-05-11,116203,Commission,Annually,INR,Promotion,203708
PR-2018-8663,530542,2024-05-16,173110,Commission,Annually,INR,Promotion,73209
FI-2011-2976,1286293,2024-07-09,425854,Commission,Annually,INR,Cost of Living Adjustment,1099805
PR-2009-3565,1316193,2023-11-11,289617,Base,Monthly,INR,Cost of Living Adjustment,1119488
DA-2012-6804,437891,2023-08-16,22757,Base,Annually,INR,Promotion,337115
PR-2013-1568,1183266,2024-04-28,259629,Base,Annually,INR,Cost of Living Adjustment,221136
DA-2009-4659,1226822,2024-04-29,153158,Commission,Annually,INR,Cost of Living Adjustment,132833
PR-2016-4969,192714,2024-05-17,74190,Commission,Annually,INR,Promotion,24190
DE-2023-6792,389066,2024-01-30,71887,Commission,Annually,INR,Performance Bonus,229098
IT-2010-1655,385429,2024-04-30,94095,Commission,Annually,INR,Cost of Living Adjustment,81251
FI-2009-6742,1526602,2024-08-02,435270,Commission,Monthly,INR,Promotion,1141109
DA-2022-4802,1787045,2024-04-23,527696,Base,Monthly,INR,Promotion,628425
HU-2018-9639,1827197,2023-09-04,252022,Base,Annually,INR,Cost of Living Adjustment,539036
FI-2011-1296,953207,2023-12-14,307732,Commission,Annually,INR,Cost of Living Adjustment,559766
DE-2015-2217,533856,2024-02-12,198076,Base,Monthly,INR,Cost of Living Adjustment,464447
MA-2016-9052,506299,2023-09-12,131751,Commission,Monthly,INR,Cost of Living Adjustment,475146
CL-2016-3938,579167,2024-07-20,45811,Commission,Annually,INR,Promotion,342225
NE-2017-2691,1264676,2023-10-12,454374,Base,Annually,INR,Cost of Living Adjustment,597984
SA-2014-6013,1134808,2024-06-02,220760,Commission,Annually,INR,Promotion,798379
DA-2013-3191,1524990,2024-03-10,153545,Commission,Monthly,INR,Promotion,1265468
IT-2018-8226,1871129,2024-07-10,102131,Base,Annually,INR,Cost of Living Adjustment,286644
FI-2023-5363,652791,2024-04-27,229427,Commission,Monthly,INR,Promotion,139561
CY-2020-6164,437923,2024-02-19,86996,Base,Monthly,INR,Cost of Living Adjustment,127523
DE-2023-5276,133285,2024-01-31,9335,Commission,Monthly,INR,Performance Bonus,60131
SO-2010-4488,1893347,2024-04-25,196338,Commission,Annually,INR,Performance Bonus,1549315
MA-2011-3474,464142,2024-07-12,29507,Base,Annually,INR,Performance Bonus,330067
DA-2020-6366,38268,2024-07-10,14887,Base,Monthly,INR,Cost of Living Adjustment,30004
CL-2015-4229,1268995,2024-03-08,439835,Commission,Annually,INR,Promotion,286184
NE-2013-4933,778012,2024-03-08,159327,Commission,Monthly,INR,Performance Bonus,149768
SA-2011-4441,410899,2024-01-31,66706,Commission,Annually,INR,Cost of Living Adjustment,158966
SO-2016-6120,1547388,2024-06-25,397866,Base,Annually,INR,Performance Bonus,475481
DA-2018-9243,1202403,2023-08-15,256601,Base,Monthly,INR,Cost of Living Adjustment,1127864
IT-2015-7714,1639626,2024-02-28,471092,Commission,Annually,INR,Cost of Living Adjustment,1174620
OP-2019-7523,479021,2024-04-10,124468,Base,Annually,INR,Promotion,171153
IT-2017-8924,1903379,2023-09-27,483777,Commission,Annually,INR,Promotion,450797
DA-2016-2818,882928,2024-02-06,5789,Base,Annually,INR,Cost of Living Adjustment,552239
DE-2015-3456,1971975,2024-07-14,583303,Base,Annually,INR,Cost of Living Adjustment,1263319
DA-2020-8371,1133075,2023-10-19,24807,Commission,Annually,INR,Performance Bonus,136946
SA-2022-6971,1197737,2024-06-17,413229,Commission,Monthly,INR,Promotion,853459
SO-2010-5738,764036,2024-02-22,254111,Commission,Monthly,INR,Performance Bonus,381886
SY-2013-6311,1349712,2023-11-03,481669,Base,Monthly,INR,Cost of Living Adjustment,102973
MA-2010-8123,511230,2024-03-03,11468,Commission,Annually,INR,Cost of Living Adjustment,458557
CL-2016-2381,1658697,2023-12-14,360775,Base,Monthly,INR,Promotion,777426
SO-2016-8329,1252724,2024-06-06,170834,Base,Monthly,INR,Cost of Living Adjustment,161247
DA-2010-3607,276892,2024-05-06,93782,Commission,Annually,INR,Promotion,250511
SA-2020-4015,1868416,2023-08-31,437678,Base,Annually,INR,Promotion,483984
FR-2022-2404,984757,2024-04-22,224481,Base,Monthly,INR,Performance Bonus,548100
GE-2016-1844,1525114,2024-03-13,503987,Commission,Annually,INR,Performance Bonus,826774
FR-2021-8668,609206,2024-05-22,226197,Commission,Monthly,INR,Performance Bonus,82907
CL-2021-3076,1596304,2024-03-29,200890,Commission,Annually,INR,Promotion,746368
SO-2013-6129,1891039,2023-12-09,536486,Base,Monthly,INR,Performance Bonus,1555012
FI-2023-7076,275429,2023-12-28,103169,Base,Annually,INR,Cost of Living Adjustment,109177
SA-2010-6902,280206,2024-04-24,103664,Commission,Annually,INR,Promotion,212674
HU-2013-9220,1260093,2023-11-28,159574,Base,Annually,INR,Cost of Living Adjustment,76686
SA-2023-7408,237510,2023-10-06,16472,Base,Annually,INR,Promotion,165694
CU-2014-5737,1678809,2024-02-24,528572,Commission,Annually,INR,Cost of Living Adjustment,1022224
MA-2020-6821,815521,2024-07-14,117694,Commission,Monthly,INR,Cost of Living Adjustment,513686
MA-2010-7185,1583473,2024-04-18,241973,Base,Annually,INR,Promotion,1141761
SY-2020-5350,1598769,2024-05-29,386965,Commission,Monthly,INR,Promotion,224875
DA-2017-3789,823148,2023-11-22,7858,Commission,Monthly,INR,Performance Bonus,349868
SA-2022-9751,527998,2023-11-29,69431,Base,Monthly,INR,Cost of Living Adjustment,54275
FR-2016-2947,215166,2024-02-13,79681,Commission,Monthly,INR,Promotion,27016
IT-2019-6216,1781566,2023-11-12,369421,Base,Monthly,INR,Cost of Living Adjustment,799100
SO-2022-2531,1827287,2024-04-05,199224,Base,Monthly,INR,Cost of Living Adjustment,289158
IT-2009-1379,1516517,2024-06-05,96077,Base,Monthly,INR,Promotion,1386685
FI-2013-5006,1150134,2024-04-09,428558,Base,Monthly,INR,Cost of Living Adjustment,903385
IT-2020-2005,1695792,2023-09-02,366411,Base,Monthly,INR,Performance Bonus,278524
CY-2023-4255,720711,2024-05-26,246615,Base,Annually,INR,Cost of Living Adjustment,309271
HU-2020-8627,193356,2024-07-12,33806,Commission,Monthly,INR,Promotion,92410
FR-2019-5792,257997,2023-11-19,63890,Base,Annually,INR,Promotion,227246
SO-2017-9649,536821,2024-04-22,14353,Commission,Monthly,INR,Performance Bonus,216605
OP-2022-3780,1112412,2024-07-10,249344,Commission,Annually,INR,Performance Bonus,411779
PR-2010-7778,814883,2023-11-02,247390,Commission,Monthly,INR,Performance Bonus,109151
SA-2014-5114,1998866,2024-06-17,479199,Commission,Annually,INR,Performance Bonus,1556987
CU-2016-1928,1170623,2023-09-17,39548,Base,Monthly,INR,Cost of Living Adjustment,139552
DA-2013-7890,1627408,2023-12-27,647671,Base,Annually,INR,Promotion,608720
CU-2013-4634,852020,2024-05-19,236852,Commission,Annually,INR,Performance Bonus,407456
DE-2016-3127,489450,2024-02-18,174358,Commission,Monthly,INR,Performance Bonus,395398
OP-2021-7172,1365768,2023-10-13,509182,Commission,Annually,INR,Performance Bonus,1260584
PR-2017-1549,538455,2023-10-02,83618,Commission,Monthly,INR,Performance Bonus,461837
HU-2010-1359,83584,2024-01-05,20344,Commission,Monthly,INR,Performance Bonus,77146
PR-2014-9553,1014166,2024-01-27,288754,Base,Annually,INR,Cost of Living Adjustment,927963
IT-2019-3857,1226098,2024-04-04,212218,Commission,Annually,INR,Performance Bonus,266036
FR-2023-8946,1028066,2024-07-09,330859,Base,Annually,INR,Performance Bonus,977107
DE-2021-1143,1481926,2023-10-25,33076,Base,Monthly,INR,Performance Bonus,768927
IT-2017-3356,1767214,2024-02-16,384495,Commission,Annually,INR,Promotion,1128873
IT-2011-1297,392000,2024-04-09,23726,Base,Annually,INR,Promotion,89657
OP-2019-5684,1654631,2024-06-30,230824,Base,Annually,INR,Performance Bonus,524012
OP-2022-4051,1532576,2023-08-16,467359,Commission,Annually,INR,Promotion,79204
SA-2023-7714,601260,2024-03-21,198683,Base,Monthly,INR,Performance Bonus,494165
CY-2017-4033,1745652,2024-06-15,531352,Commission,Monthly,INR,Performance Bonus,476982
FR-2010-8410,495825,2024-04-30,4102,Base,Monthly,INR,Performance Bonus,190169
FI-2021-7721,332181,2023-09-04,60876,Base,Monthly,INR,Performance Bonus,213785
NE-2015-1701,590398,2024-01-18,222922,Commission,Monthly,INR,Promotion,430513
CL-2013-6084,1975871,2024-03-30,11799,Commission,Annually,INR,Performance Bonus,967268
PR-2020-9540,1419087,2024-04-09,156031,Base,Monthly,INR,Performance Bonus,165484
PR-2010-5112,1657131,2024-06-10,158087,Commission,Annually,INR,Cost of Living Adjustment,153355
NE-2016-6677,1858180,2024-01-08,323389,Commission,Annually,INR,Promotion,1479994
CL-2021-2510,1579657,2023-09-21,516633,Commission,Annually,INR,Cost of Living Adjustment,343460
DE-2016-1657,554681,2024-02-05,189391,Base,Monthly,INR,Cost of Living Adjustment,532041
DE-2020-7710,1551930,2024-03-26,76913,Base,Annually,INR,Performance Bonus,45990
SA-2014-4745,1891317,2024-05-13,478532,Commission,Annually,INR,Performance Bonus,1362608
PR-2017-4873,1074284,2024-05-12,132017,Base,Annually,INR,Performance Bonus,122999
DA-2020-6888,900500,2023-11-07,227215,Commission,Monthly,INR,Cost of Living Adjustment,214924
FI-2012-9014,980789,2023-09-08,224339,Commission,Annually,INR,Performance Bonus,230747
SY-2018-5000,1686620,2023-12-18,402576,Base,Annually,INR,Cost of Living Adjustment,554941
PR-2015-2599,312648,2023-09-02,63386,Base,Monthly,INR,Performance Bonus,94090
FI-2014-2565,564410,2024-03-31,24793,Commission,Monthly,INR,Cost of Living Adjustment,426662
FI-2009-3216,710119,2024-01-04,266488,Commission,Annually,INR,Performance Bonus,579143
SO-2013-3707,228430,2024-06-18,12496,Base,Monthly,INR,Cost of Living Adjustment,151826
HU-2023-1794,914233,2023-10-30,339450,Commission,Monthly,INR,Cost of Living Adjustment,347082
FR-2011-1468,701968,2024-01-26,262431,Commission,Annually,INR,Performance Bonus,615696
PR-2010-2104,460041,2023-09-05,100734,Commission,Annually,INR,Promotion,73586
SY-2023-4078,1208070,2023-11-04,314436,Base,Monthly,INR,Cost of Living Adjustment,1020983
NE-2023-3438,994716,2023-10-20,51437,Commission,Annually,INR,Performance Bonus,477518
NE-2021-4354,1529810,2024-01-04,407246,Base,Monthly,INR,Cost of Living Adjustment,1025900
HU-2017-2042,1263935,2023-09-16,239304,Commission,Monthly,INR,Performance Bonus,646436
PR-2011-1763,171244,2023-09-23,56527,Commission,Annually,INR,Performance Bonus,55926
GE-2021-2582,1844877,2023-11-25,192893,Commission,Monthly,INR,Performance Bonus,1611020
DA-2020-8266,1570285,2024-08-04,309670,Base,Monthly,INR,Promotion,821401
IT-2009-5429,1467801,2024-05-13,120650,Commission,Annually,INR,Performance Bonus,806575
PR-2020-2984,1539770,2023-11-13,120553,Commission,Monthly,INR,Cost of Living Adjustment,549926
PR-2011-5392,1219127,2024-01-02,332654,Base,Annually,INR,Promotion,966286
CY-2022-7943,1078726,2024-05-06,327670,Base,Monthly,INR,Performance Bonus,810824
DA-2014-9163,584689,2023-09-04,174894,Base,Annually,INR,Cost of Living Adjustment,539801
DA-2018-6301,382066,2023-10-02,36890,Commission,Annually,INR,Cost of Living Adjustment,59006
CU-2014-4526,1570861,2024-06-04,224722,Commission,Monthly,INR,Promotion,1268348
DA-2019-5719,1980914,2024-04-21,509506,Commission,Monthly,INR,Promotion,482486
IT-2018-7178,483001,2024-01-12,21839,Commission,Annually,INR,Performance Bonus,225966
CU-2016-6168,675144,2024-06-15,157020,Base,Annually,INR,Cost of Living Adjustment,459335
DA-2022-9544,1234777,2024-01-20,475329,Commission,Monthly,INR,Performance Bonus,1008210
CL-2010-9924,437760,2024-04-21,2788,Base,Monthly,INR,Performance Bonus,62775
HU-2010-2488,413441,2024-03-12,56240,Commission,Monthly,INR,Performance Bonus,54711
SA-2011-7952,1055689,2024-05-29,356101,Commission,Monthly,INR,Performance Bonus,627311
PR-2015-6825,1705780,2023-11-08,407602,Base,Monthly,INR,Promotion,41443
SA-2015-1032,624238,2024-01-05,162127,Base,Monthly,INR,Promotion,359024
PR-2014-9120,1723537,2024-04-06,36598,Base,Monthly,INR,Performance Bonus,1260108
DA-2010-7949,540651,2024-03-17,32054,Base,Annually,INR,Performance Bonus,350199
CL-2013-6645,699115,2024-04-07,213549,Base,Annually,INR,Promotion,692921
NE-2013-8390,726823,2024-05-13,273805,Base,Annually,INR,Cost of Living Adjustment,119491
FI-2010-5422,1717072,2023-09-28,290144,Base,Annually,INR,Performance Bonus,490748
PR-2020-2200,459802,2023-09-11,154265,Base,Monthly,INR,Cost of Living Adjustment,441047
PR-2021-9558,1169399,2024-04-17,385495,Base,Annually,INR,Cost of Living Adjustment,718635
CU-2012-3937,854183,2024-06-20,170996,Base,Annually,INR,Cost of Living Adjustment,546501
OP-2023-2112,77993,2024-06-14,11573,Base,Annually,INR,Cost of Living Adjustment,77224
CL-2015-9576,1062842,2024-01-14,173501,Commission,Monthly,INR,Performance Bonus,532980
CU-2014-5084,1975352,2024-01-01,156912,Commission,Annually,INR,Performance Bonus,1700086
CY-2022-3337,267239,2024-04-19,79223,Commission,Monthly,INR,Promotion,115173
IT-2020-7805,1120136,2023-08-29,137379,Base,Annually,INR,Cost of Living Adjustment,1014908
PR-2013-1400,1459033,2024-03-21,274769,Base,Annually,INR,Cost of Living Adjustment,549133
PR-2012-7393,1100947,2024-03-16,432452,Commission,Monthly,INR,Promotion,885431
SA-2020-6204,276923,2024-07-09,32451,Base,Monthly,INR,Performance Bonus,70772
CU-2020-2830,1386972,2024-03-12,294993,Base,Monthly,INR,Performance Bonus,58873
SY-2021-4884,1459238,2024-04-06,65113,Base,Annually,INR,Cost of Living Adjustment,1307989
SY-2012-2969,1618937,2024-02-22,608222,Commission,Monthly,INR,Performance Bonus,658325
HU-2011-6697,449081,2024-01-01,12458,Commission,Annually,INR,Performance Bonus,66513
DA-2011-1759,509427,2024-07-08,28307,Base,Annually,INR,Cost of Living Adjustment,233586
DA-2021-2759,1169425,2024-03-15,340128,Base,Monthly,INR,Cost of Living Adjustment,376298
FR-2021-2533,1633296,2024-03-23,236729,Base,Monthly,INR,Performance Bonus,1475147
IT-2020-3980,477948,2023-09-30,45807,Commission,Annually,INR,Performance Bonus,390614
FR-2010-9094,1601620,2024-05-08,171840,Base,Monthly,INR,Cost of Living Adjustment,801874
CY-2020-2207,182025,2024-05-13,2875,Base,Monthly,INR,Cost of Living Adjustment,96985
NE-2014-7746,938426,2024-05-24,121472,Commission,Annually,INR,Performance Bonus,576349
FI-2017-4810,1769060,2024-07-06,407520,Base,Annually,INR,Performance Bonus,901211
IT-2016-1485,136014,2024-03-13,19421,Commission,Annually,INR,Cost of Living Adjustment,68710
CL-2019-5355,1609673,2024-06-07,444916,Commission,Annually,INR,Performance Bonus,1175701
HU-2023-3068,1165250,2024-02-11,317786,Commission,Annually,INR,Cost of Living Adjustment,578876
DE-2019-7988,864311,2024-03-16,137329,Commission,Annually,INR,Cost of Living Adjustment,231510
NE-2023-7994,1596730,2024-04-08,259971,Base,Annually,INR,Cost of Living Adjustment,889230
MA-2018-9129,1697820,2023-10-19,648071,Commission,Monthly,INR,Performance Bonus,100025
GE-2013-3006,461661,2024-02-02,62643,Base,Annually,INR,Performance Bonus,146934
CL-2017-9357,1430667,2024-07-19,333797,Base,Monthly,INR,Promotion,624728
IT-2014-9211,1484232,2023-10-23,33245,Commission,Annually,INR,Promotion,1363303
MA-2014-8185,69116,2024-03-05,6835,Base,Monthly,INR,Performance Bonus,44132
IT-2022-7410,1152035,2024-05-14,102509,Commission,Annually,INR,Performance Bonus,860534
CY-2014-2057,1652202,2024-06-23,3268,Commission,Annually,INR,Promotion,796492
HU-2017-2019,1663424,2023-09-30,527183,Commission,Annually,INR,Cost of Living Adjustment,1056936
HU-2010-7281,1436937,2024-07-29,196741,Commission,Monthly,INR,Cost of Living Adjustment,252313
IT-2010-2963,824024,2024-03-26,273258,Commission,Annually,INR,Promotion,375733
DA-2023-4038,1213693,2024-02-10,123546,Commission,Monthly,INR,Performance Bonus,454494
HU-2009-5334,1834286,2024-08-05,665824,Commission,Annually,INR,Promotion,523741
CY-2009-8441,1191559,2023-09-23,160560,Commission,Annually,INR,Performance Bonus,1134126
OP-2010-1147,1974524,2024-03-03,161106,Base,Annually,INR,Cost of Living Adjustment,1713085
DE-2014-4258,835595,2024-05-15,15727,Commission,Annually,INR,Cost of Living Adjustment,341743
SO-2018-8369,1322455,2024-05-28,241711,Commission,Monthly,INR,Cost of Living Adjustment,841235
DA-2019-6442,1196395,2023-12-12,263291,Commission,Annually,INR,Cost of Living Adjustment,819142
SY-2010-6311,800016,2024-07-15,135918,Base,Monthly,INR,Promotion,608425
IT-2018-1129,1221789,2023-10-06,4324,Base,Monthly,INR,Performance Bonus,458343
CU-2021-6988,1044375,2024-05-21,261123,Commission,Monthly,INR,Promotion,789089
MA-2009-4847,558228,2023-10-23,150686,Base,Monthly,INR,Cost of Living Adjustment,444669
SO-2016-9202,1494516,2024-06-28,480342,Base,Monthly,INR,Cost of Living Adjustment,175578
SA-2012-5705,402713,2024-03-06,34121,Commission,Monthly,INR,Promotion,79543
DA-2015-4308,1869568,2024-05-24,302490,Commission,Monthly,INR,Cost of Living Adjustment,1453848
CY-2021-9757,888820,2024-06-27,255419,Base,Monthly,INR,Cost of Living Adjustment,490410
FR-2014-4634,44613,2024-07-19,10855,Base,Monthly,INR,Promotion,39671
DE-2016-6082,935071,2024-04-08,94765,Base,Monthly,INR,Promotion,851303
DA-2019-9204,1482432,2023-10-22,308822,Base,Annually,INR,Cost of Living Adjustment,610389
DE-2019-1705,925133,2024-07-27,109321,Commission,Monthly,INR,Cost of Living Adjustment,476382
SY-2022-6183,1926083,2024-03-05,115076,Base,Monthly,INR,Cost of Living Adjustment,1896815
DA-2012-3867,877847,2024-07-22,273820,Commission,Annually,INR,Promotion,55546
FI-2018-6673,1332010,2024-02-10,22124,Commission,Monthly,INR,Cost of Living Adjustment,1211835
IT-2009-3998,1076944,2023-09-09,149530,Base,Annually,INR,Cost of Living Adjustment,665383
OP-2019-6165,1724928,2023-10-10,648465,Base,Monthly,INR,Promotion,260467
MA-2018-6135,1408463,2023-10-04,530958,Commission,Annually,INR,Promotion,261157
DE-2021-5136,895013,2023-12-02,72681,Base,Monthly,INR,Promotion,320204
CU-2021-8114,1580260,2024-04-23,372339,Commission,Annually,INR,Promotion,714383
PR-2013-6184,1856447,2024-05-21,508592,Commission,Monthly,INR,Performance Bonus,1199940
OP-2018-8121,596054,2023-09-28,100234,Commission,Annually,INR,Promotion,66096
CU-2014-5869,1423993,2023-12-25,309280,Commission,Monthly,INR,Performance Bonus,1290472
DA-2015-6738,392811,2023-09-05,150947,Commission,Annually,INR,Promotion,61903
DA-2014-4992,1209300,2024-04-01,71744,Commission,Monthly,INR,Promotion,374084
SA-2016-3065,543161,2023-09-21,103489,Commission,Monthly,INR,Cost of Living Adjustment,37120
OP-2010-2028,1893426,2024-03-10,111493,Base,Monthly,INR,Cost of Living Adjustment,1668558
CU-2013-1896,768773,2024-02-14,18434,Base,Monthly,INR,Promotion,396666
PR-2022-8321,1741375,2024-05-18,79974,Base,Annually,INR,Cost of Living Adjustment,1637464
CL-2015-6558,1621763,2024-08-05,15737,Commission,Annually,INR,Performance Bonus,1507158
NE-2023-2571,1530846,2024-04-27,401238,Base,Monthly,INR,Cost of Living Adjustment,604393
SO-2022-4233,1612260,2023-08-15,304938,Commission,Annually,INR,Cost of Living Adjustment,1529660
PR-2013-4017,664348,2023-11-09,75138,Base,Annually,INR,Performance Bonus,75593
PR-2014-1360,1222831,2023-08-16,319594,Base,Monthly,INR,Performance Bonus,214155
OP-2011-6976,1089967,2023-10-10,237861,Base,Annually,INR,Cost of Living Adjustment,573284
HU-2012-6815,1651101,2024-01-11,369955,Commission,Monthly,INR,Promotion,1251179
DE-2018-2554,498522,2024-06-24,110543,Commission,Annually,INR,Performance Bonus,98368
IT-2013-5753,1998011,2023-09-25,505001,Commission,Annually,INR,Cost of Living Adjustment,1799551
CL-2016-1258,108109,2024-07-27,14714,Commission,Annually,INR,Cost of Living Adjustment,100300
IT-2015-6202,1229272,2024-02-23,246455,Base,Monthly,INR,Promotion,807863
CL-2011-7750,687312,2024-07-04,3156,Commission,Monthly,INR,Performance Bonus,586136
DA-2009-3338,124599,2024-05-15,3836,Base,Annually,INR,Cost of Living Adjustment,91281
FI-2022-3738,436193,2024-05-30,116358,Commission,Annually,INR,Promotion,38932
CY-2020-8730,1540221,2023-10-23,171556,Base,Annually,INR,Promotion,419220
SA-2023-6889,739945,2023-10-01,48313,Commission,Annually,INR,Cost of Living Adjustment,107619
DA-2015-1710,140476,2024-03-30,16723,Base,Annually,INR,Promotion,137538
FR-2023-6841,397059,2023-09-21,148052,Commission,Annually,INR,Performance Bonus,337382
FR-2018-9518,1780374,2023-10-05,388999,Commission,Monthly,INR,Cost of Living Adjustment,1712386
DA-2021-6495,543663,2023-11-28,177408,Base,Monthly,INR,Promotion,41308
DA-2017-4128,1957105,2023-08-12,537301,Commission,Monthly,INR,Cost of Living Adjustment,1489923
DA-2018-6195,1582922,2023-11-27,544432,Base,Annually,INR,Performance Bonus,1291467
IT-2021-1720,136486,2024-06-30,19278,Base,Annually,INR,Cost of Living Adjustment,74835
NE-2019-8548,254904,2024-03-15,22896,Base,Monthly,INR,Promotion,110947
CL-2019-8873,159921,2023-12-03,25425,Commission,Monthly,INR,Performance Bonus,125636
FI-2022-7894,733887,2024-02-18,27953,Base,Annually,INR,Cost of Living Adjustment,420278
CL-2009-8303,1868344,2023-10-27,531506,Base,Monthly,INR,Promotion,1071432
CU-2020-4013,292378,2024-05-03,91580,Base,Monthly,INR,Cost of Living Adjustment,94956
DA-2009-9459,499267,2024-07-02,45690,Base,Annually,INR,Performance Bonus,286815
DA-2016-2021,1277302,2023-12-15,182050,Base,Annually,INR,Cost of Living Adjustment,701501
CU-2023-1358,885631,2024-07-22,13671,Commission,Annually,INR,Cost of Living Adjustment,870161
CU-2014-1514,1737811,2023-10-07,623325,Commission,Annually,INR,Promotion,1358932
SA-2021-2299,974151,2023-12-20,174510,Base,Annually,INR,Cost of Living Adjustment,90071
OP-2014-8496,769323,2023-08-25,298741,Commission,Annually,INR,Performance Bonus,749953
